#ID=Generated by ISIscan!
#SAMPLE_NUMBERS_PRESENT=Y
#NX_VARIABLES=1050
#NY_VARIABLES=4
#FIRST_WAVELENGTH=400.000000
#LAST_WAVELENGTH=1098.000000
#WAVELENGTH_INCREMENT=2.000000
#FIRST_WAVELENGTH=1100.000000
#LAST_WAVELENGTH=2498.000000
#WAVELENGTH_INCREMENT=2.000000
#YNAMEn1=BC
#YNAMEn2=CP
#YNAMEn3=DMD
#YNAMEn4=WSC
Sample1  0.3823448 0.4024848 0.4219185 0.4408453 0.4592559 0.4767690 0.4927882 0.5068558 
0.0796001 0.0795822 0.0795887 0.0796240 0.0796728 0.0797376 0.0798335 0.0799627 
0.0801120 0.0803066 0.0805512 0.0808546 0.0812100 0.0816299 0.0821033 0.0826323 
0.0832038 0.0838194 0.0844719 0.0851563 0.0858815 0.0866515 0.0874698 0.0883358 
0.0892516 0.0902055 0.0911962 0.0922097 0.0932297 0.0942311 0.0952007 0.0961419 
0.0970505 0.0979343 0.0988076 0.0996856 0.1005809 0.1014984 0.1024277 0.1033445 
0.1042208 0.1050345 0.1057592 0.1063936 0.1069378 0.1074002 0.1077908 0.1081194 
0.1083985 0.1086344 0.1088294 0.1089707 0.1090526 0.1090563 0.1089797 0.1088083 
0.1085588 0.1082271 0.1078351 0.1073960 0.1069443 0.1064934 0.1060525 0.1056390 
0.1052542 0.1049021 0.1045767 0.1042823 0.1040044 0.1037488 0.1035204 0.1033247 
0.1031474 0.1029936 0.1028628 0.1027640 0.1026928 0.1026467 0.1026195 0.1026188 
0.1026353 0.1026624 0.1026911 0.1027205 0.1027427 0.1027394 0.1027119 0.1026635 
0.1026032 0.1025290 0.1024535 0.1023796 0.1023079 0.1022486 0.1022045 0.1021797 
0.1021803 0.1022214 0.1022897 0.1023837 0.1025051 0.1026641 0.1028576 0.1030945 
0.1033669 0.1036898 0.1040599 0.1044807 0.1049519 0.1054869 0.1060815 0.1067449 
0.1074698 0.1082675 0.1091379 0.1100797 0.1110911 0.1121745 0.1133246 0.1145488 
0.1158433 0.1172024 0.1186227 0.1200931 0.1216062 0.1231460 0.1246977 0.1262509 
0.1277702 0.1292410 0.1306458 0.1319868 0.1332268 0.1343852 0.1354650 0.1365107 
0.1375547 0.1386510 0.1398484 0.1411722 0.1426594 0.1443211 0.1461692 0.1482004 
0.1504188 0.1528360 0.1554579 0.1583272 0.1614493 0.1648631 0.1685264 0.1724544 
0.1765707 0.1808639 0.1852549 0.1897062 0.1941779 0.1986338 0.2030341 0.2073411 
0.2115069 0.2154924 0.2192593 0.2228033 0.2260671 0.2290807 0.2317984 0.2342872 
0.2365083 0.2385200 0.2403107 0.2419223 0.2433648 0.2446759 0.2458764 0.2469660 
0.2479655 0.2488791 0.2497203 0.2504683 0.2511413 0.2517214 0.2522140 0.2526086 
0.2529089 0.2531261 0.2532629 0.2533289 0.2533354 0.2532977 0.2532046 0.2530681 
0.2528851 0.2526541 0.2523732 0.2520411 0.2516541 0.2512147 0.2507278 0.2502024 
0.2496543 0.2490681 0.2484175 0.2477168 0.2469960 0.2462583 0.2455145 0.2447831 
0.2440763 0.2433952 0.2427419 0.2421230 0.2415555 0.2410435 0.2405641 0.2401071 
0.2396943 0.2393439 0.2390189 0.2387041 0.2384041 0.2381225 0.2378541 0.2375953 
0.2373565 0.2371364 0.2369422 0.2367807 0.2366548 0.2365620 0.2364866 0.2364220 
0.2363631 0.2362945 0.2362033 0.2360806 0.2359081 0.2356955 0.2354316 0.2351108 
0.2347184 0.2342481 0.2337054 0.2330928 0.2324216 0.2316827 0.2308909 0.2300520 
0.2291797 0.2282835 0.2273644 0.2264342 0.2255030 0.2245777 0.2236566 0.2227425 
0.2218437 0.2209692 0.2201119 0.2192694 0.2184443 0.2176348 0.2168433 0.2160717 
0.2153215 0.2145987 0.2139041 0.2132474 0.2126321 0.2120671 0.2115502 0.2110818 
0.2106872 0.2103803 0.2101804 0.2100932 0.2101197 0.2102751 0.2105231 0.2108484 
0.2112369 0.2116785 0.2121844 0.2127633 0.2134378 0.2142220 0.2151296 0.2161883 
0.2173701 0.2186816 0.2201084 0.2216010 0.2231032 0.2245582 0.2259268 0.2271952 
0.2283914 0.2295212 0.2305946 0.2315996 0.2325078 0.2333336 0.2340952 0.2348180 
0.2355192 0.2362135 0.2369020 0.2375695 0.2382207 0.2388587 0.2394617 0.2399853 
0.2403571 0.2404483 0.2402427 0.2397737 0.2391498 0.2385034 0.2379377 0.2374945 
0.2371641 0.2369453 0.2368095 0.2367405 0.2367392 0.2367923 0.2368797 0.2369730 
0.2370335 0.2370039 0.2368445 0.2365350 0.2360698 0.2355256 0.2349559 0.2343952 
0.2338621 0.2333680 0.2329139 0.2324913 0.2320835 0.2316796 0.2312811 0.2308812 
0.2304707 0.2300478 0.2296112 0.2291641 0.2287053 0.2282333 0.2277639 0.2273200 
0.2269046 0.2265029 0.2261146 0.2257346 0.2253532 0.2249627 0.2245440 0.2240945 
0.2236217 0.2231219 0.2225989 0.2220621 0.2215132 0.2209481 0.2203694 0.2197907 
0.2192241 0.2186812 0.2181814 0.2177389 0.2173778 0.2171221 0.2169769 0.2169496 
0.2170390 0.2172481 0.2175940 0.2180922 0.2187521 0.2196044 0.2206934 0.2220463 
0.2236903 0.2256651 0.2279837 0.2306985 0.2339094 0.2376412 0.2419746 0.2470255 
0.2527775 0.2592468 0.2664406 0.2742694 0.2826641 0.2915607 0.3008591 0.3103879 
0.3198923 0.3291107 0.3379357 0.3462758 0.3539976 0.3611427 0.3676876 0.3735551 
0.3787490 0.3832859 0.3871506 0.3903167 0.3928520 0.3947878 0.3961049 0.3968935 
0.3971751 0.3969721 0.3963510 0.3953604 0.3940379 0.3924310 0.3906169 0.3886291 
0.3865055 0.3842863 0.3820018 0.3796826 0.3773443 0.3749939 0.3726469 0.3703234 
0.3680237 0.3657346 0.3634372 0.3611346 0.3588372 0.3565388 0.3542534 0.3519945 
0.3497662 0.3475830 0.3454526 0.3433943 0.3414254 0.3395526 0.3377972 0.3361855 
0.3347216 0.3334077 0.3322932 0.3313796 0.3306672 0.3301789 0.3299373 0.3299181 
0.3301318 0.3305970 0.3313537 0.3323798 0.3336745 0.3352200 0.3370384 0.3391008 
0.3413727 0.3438369 0.3464904 0.3493267 0.3523147 0.3554084 0.3585873 0.3618113 
0.3650399 0.3682135 0.3712556 0.3741345 0.3768328 0.3793232 0.3815953 0.3836691 
0.3855844 0.3873532 0.3890077 0.3905619 0.3920149 0.3933598 0.3946178 0.3957864 
0.3968545 0.3978422 0.3987646 0.3996460 0.4004774 0.4012502 0.4020003 0.4027244 
0.4034138 0.4040653 0.4046596 0.4051946 0.4056757 0.4061007 0.4064533 0.4067259 
0.4069278 0.4070487 0.4070927 0.4070684 0.4069586 0.4067695 0.4065323 0.4062574 
0.4059466 0.4056299 0.4053203 0.4049858 0.4046170 0.4042086 0.4037364 0.4031921 
0.4025829 0.4019054 0.4011957 0.4004935 0.3998099 0.3991378 0.3984642 0.3977823 
0.3970772 0.3963281 0.3955323 0.3946856 0.3937846 0.3928322 0.3918200 0.3907767 
0.3897249 0.3886625 0.3875733 0.3864541 0.3853046 0.3841317 0.3829461 0.3817598 
0.3805997 0.3794833 0.3784030 0.3773621 0.3763612 0.3754090 0.3745088 0.3736523 
0.3728441 0.3720815 0.3713555 0.3707047 0.3701569 0.3697284 0.3694443 0.3693261 
0.3694300 0.3698046 0.3704483 0.3713934 0.3726852 0.3743407 0.3763705 0.3787611 
0.3814902 0.3845617 0.3879477 0.3915911 0.3954582 0.3994894 0.4036239 0.4078126 
0.4120321 0.4162742 0.4204993 0.4246713 0.4287780 0.4327522 0.4365244 0.4399897 
0.4430338 0.4456170 0.4476962 0.4492797 0.4504151 0.4512120 0.4517559 0.4521223 
0.4524732 0.4529383 0.4535807 0.4544751 0.4556974 0.4572356 0.4590495 0.4610721 
0.4632158 0.4654392 0.4676557 0.4695857 0.4708971 0.4714155 0.4711498 0.4703750 
0.4695507 0.4689740 0.4687098 0.4687456 0.4689930 0.4693465 0.4697420 0.4701671 
0.4706574 0.4712266 0.4718559 0.4725160 0.4731649 0.4737889 0.4742916 0.4745034 
0.4743052 0.4737004 0.4727987 0.4718175 0.4709606 0.4702909 0.4698133 0.4695044 
0.4692719 0.4690725 0.4689029 0.4687604 0.4686835 0.4686967 0.4688146 0.4690045 
0.4692067 0.4694434 0.4697282 0.4700226 0.4703313 0.4707066 0.4711602 0.4716837 
0.4723446 0.4731821 0.4741754 0.4753211 0.4766331 0.4780521 0.4795574 0.4811579 
0.4828363 0.4845946 0.4865218 0.4886295 0.4908393 0.4931601 0.4956570 0.4983462 
0.5011985 0.5041730 0.5072808 0.5104740 0.5137412 0.5170498 0.5203617 0.5236833 
0.5270496 0.5304971 0.5339926 0.5374577 0.5409179 0.5444105 0.5479159 0.5513282 
0.5546027 0.5577869 0.5608968 0.5639116 0.5667850 0.5695906 0.5722343 0.5746832 
0.5769473 0.5790316 0.5809273 0.5825892 0.5839415 0.5849342 0.5856581 0.5861529 
0.5863597 0.5863233 
387.6545     156.8553     791.4891     156.2641     
Sample2  0.3660525 0.3880912 0.4094096 0.4300607 0.4499926 0.4688728 0.4862116 0.5016242 
0.5156981 0.5292460 0.5421383 0.5540140 0.5653163 0.5765742 0.5873319 0.5971881 
0.6061326 0.6142141 0.6216326 0.6284641 0.6347284 0.6401328 0.6444699 0.6476907 
0.6498224 0.6516590 0.6535242 0.6550183 0.6559583 0.6566381 0.6572325 0.6573133 
0.6565249 0.6551911 0.6537362 0.6521678 0.6501812 0.6478188 0.6454457 0.6429498 
0.6400857 0.6369911 0.6339245 0.6306407 0.6269269 0.6229975 0.6188387 0.6144816 
0.6103594 0.6066388 0.6027471 0.5984451 0.5937940 0.5887878 0.5837061 0.5789787 
0.5744088 0.5697216 0.5650989 0.5607781 0.5570997 0.5549442 0.5543960 0.5547497 
0.5559918 0.5580286 0.5608373 0.5644293 0.5685212 0.5725120 0.5762674 0.5798636 
0.5829662 0.5854681 0.5875582 0.5891780 0.5903364 0.5914305 0.5925652 0.5937296 
0.5951480 0.5969769 0.5990261 0.6013573 0.6041196 0.6071235 0.6103126 0.6137143 
0.6173643 0.6212548 0.6254357 0.6299968 0.6347477 0.6397970 0.6453705 0.6513519 
0.6575766 0.6640383 0.6709061 0.6779260 0.6847521 0.6912928 0.6975721 0.7035028 
0.7089487 0.7136882 0.7174889 0.7204260 0.7224054 0.7235789 0.7242609 0.7249213 
0.7259421 0.7279307 0.7310272 0.7354345 0.7410342 0.7476872 0.7554975 0.7640113 
0.7731679 0.7828286 0.7928995 0.8031790 0.8133513 0.8233641 0.8330281 0.8423758 
0.8515243 0.8604065 0.8688140 0.8765362 0.8832772 0.8889006 0.8932517 0.8958814 
0.8967786 0.8949797 0.8904673 0.8829820 0.8723050 0.8589624 0.8422233 0.8233321 
0.8021687 0.7794428 0.7555835 0.7303544 0.7044654 0.6775144 0.6500188 0.6220407 
0.5937202 0.5654639 0.5373798 0.5099933 0.4835562 0.4584082 0.4347307 0.4126088 
0.3920574 0.3730356 0.3554447 0.3391719 0.3240976 0.3101339 0.2972508 0.2853704 
0.2745011 0.2645796 0.2556112 0.2475690 0.2403584 0.2339693 0.2282390 0.2230821 
0.2183752 0.2139989 0.2098413 0.2058090 0.2018145 0.1978333 0.1938569 0.1898975 
0.1859725 0.1821302 0.1784159 0.1748480 0.1714427 0.1682267 0.1652225 0.1624226 
0.1598159 0.1573761 0.1550868 0.1529288 0.1508957 0.1489827 0.1471819 0.1454972 
0.1439060 0.1423992 0.1409487 0.1395378 0.1381684 0.1368177 0.1354783 0.1341515 
0.1328364 0.1315320 0.1302453 0.1289649 0.1276802 0.1263941 0.1251274 0.1238741 
0.1226181 0.1213708 0.1201480 0.1189466 0.1177622 0.1166019 0.1154694 0.1143543 
0.1132574 0.1121852 0.1111363 0.1101072 0.1090961 0.1081178 0.1071678 0.1062422 
0.1053451 0.1044742 0.1036273 0.1027955 0.1019883 0.1012050 0.1004372 0.0996809 
0.0989421 0.0982241 0.0975186 0.0968226 0.0961375 0.0954571 0.0947838 0.0941177 
0.0934569 0.0927968 0.0921354 0.0914741 0.0908105 0.0901536 0.0894990 0.0888412 
0.0881747 0.0875013 0.0868221 0.0861391 0.0854597 0.0847784 0.0841067 0.0834402 
0.0827805 0.0821301 0.0814884 0.0808349 0.0801644 0.0795070 0.0788835 0.0782810 
0.0776982 0.0771359 0.0766000 0.0760860 0.0756019 0.0751534 0.0747372 0.0743512 
0.0739983 0.0736870 0.0734139 0.0731771 0.0729759 0.0728006 0.0726586 0.0725318 
0.0724113 0.0722950 0.0721765 0.0720418 0.0718884 0.0717198 0.0715363 0.0713362 
0.0711142 0.0708757 0.0706221 0.0703634 0.0700952 0.0698157 0.0695432 0.0692907 
0.0690368 0.0687588 0.0684611 0.0681645 0.0678648 0.0675575 0.0672545 0.0669504 
0.0666506 0.0663541 0.0660667 0.0657804 0.0655011 0.0652312 0.0649659 0.0647081 
0.0644557 0.0642123 0.0639798 0.0637652 0.0635556 0.0633520 0.0631597 0.0629788 
0.0627941 0.0626145 0.0624478 0.0622852 0.0621241 0.0619779 0.0618483 0.0617241 
0.0616089 0.0615056 0.0614143 0.0613363 0.0612768 0.0612247 0.0611814 0.0611462 
0.0611270 0.0611274 0.0611460 0.0611684 0.0611955 0.0612510 0.0590449 0.0591316 
0.0592386 0.0593614 0.0595156 0.0596997 0.0599004 0.0601212 0.0603676 0.0606559 
0.0609898 0.0613849 0.0618413 0.0623780 0.0629914 0.0636960 0.0644782 0.0653333 
0.0662500 0.0672242 0.0682402 0.0692906 0.0703794 0.0715141 0.0726988 0.0739336 
0.0752269 0.0765679 0.0779560 0.0793767 0.0808116 0.0822281 0.0836044 0.0849405 
0.0862334 0.0874994 0.0887592 0.0900247 0.0913071 0.0926106 0.0939210 0.0952085 
0.0964394 0.0975844 0.0986120 0.0995125 0.1002806 0.1009290 0.1014736 0.1019268 
0.1023063 0.1026197 0.1028665 0.1030371 0.1031316 0.1031330 0.1030427 0.1028467 
0.1025594 0.1021842 0.1017473 0.1012610 0.1007587 0.1002637 0.0997853 0.0993368 
0.0989173 0.0985335 0.0981815 0.0978637 0.0975696 0.0973055 0.0970714 0.0968692 
0.0966938 0.0965568 0.0964506 0.0963804 0.0963409 0.0963352 0.0963576 0.0964102 
0.0964816 0.0965641 0.0966446 0.0967159 0.0967702 0.0967931 0.0967888 0.0967578 
0.0967064 0.0966343 0.0965507 0.0964641 0.0963856 0.0963204 0.0962724 0.0962500 
0.0962558 0.0962988 0.0963688 0.0964783 0.0966192 0.0967984 0.0970204 0.0972976 
0.0976206 0.0980003 0.0984293 0.0989144 0.0994577 0.1000742 0.1007594 0.1015203 
0.1023533 0.1032690 0.1042672 0.1053555 0.1065300 0.1077905 0.1091337 0.1105638 
0.1120811 0.1136782 0.1153488 0.1170857 0.1188769 0.1207016 0.1225357 0.1243601 
0.1261419 0.1278628 0.1294897 0.1310214 0.1324297 0.1337389 0.1349439 0.1360825 
0.1371911 0.1383236 0.1395303 0.1408478 0.1423219 0.1439564 0.1457610 0.1477412 
0.1499082 0.1522831 0.1548800 0.1577441 0.1608784 0.1643300 0.1680703 0.1721189 
0.1764035 0.1809158 0.1855813 0.1903650 0.1952196 0.2000979 0.2049544 0.2097438 
0.2144101 0.2189107 0.2231956 0.2272529 0.2310206 0.2345158 0.2376854 0.2405964 
0.2432052 0.2455729 0.2476895 0.2495923 0.2513027 0.2528571 0.2542648 0.2555373 
0.2567073 0.2577742 0.2587561 0.2596380 0.2604339 0.2611303 0.2617407 0.2622515 
0.2626637 0.2629893 0.2632387 0.2634212 0.2635378 0.2636035 0.2636100 0.2635719 
0.2634869 0.2633511 0.2631618 0.2629208 0.2626263 0.2622731 0.2618612 0.2614050 
0.2609262 0.2604047 0.2598157 0.2591838 0.2585313 0.2578499 0.2571543 0.2564613 
0.2557757 0.2551063 0.2544606 0.2538443 0.2532762 0.2527595 0.2522703 0.2517982 
0.2513767 0.2510234 0.2507021 0.2504072 0.2501392 0.2498859 0.2496501 0.2494375 
0.2492511 0.2490943 0.2489720 0.2488842 0.2488327 0.2488132 0.2488087 0.2488152 
0.2488197 0.2488026 0.2487561 0.2486700 0.2485304 0.2483394 0.2480859 0.2477662 
0.2473640 0.2468834 0.2463299 0.2456974 0.2449958 0.2442128 0.2433591 0.2424384 
0.2414621 0.2404437 0.2393891 0.2383137 0.2372206 0.2361183 0.2350170 0.2339223 
0.2328442 0.2317895 0.2307546 0.2297349 0.2287291 0.2277306 0.2267496 0.2257962 
0.2248684 0.2239699 0.2231046 0.2222783 0.2214976 0.2207659 0.2200848 0.2194679 
0.2189294 0.2184642 0.2181015 0.2178631 0.2177454 0.2177588 0.2178750 0.2180794 
0.2183631 0.2187328 0.2192002 0.2197600 0.2204380 0.2212557 0.2222194 0.2233554 
0.2246414 0.2260858 0.2276716 0.2293322 0.2310019 0.2326268 0.2341593 0.2355722 
0.2368797 0.2380782 0.2391843 0.2401891 0.2410585 0.2418112 0.2424681 0.2430581 
0.2436098 0.2441435 0.2446698 0.2451914 0.2457217 0.2462694 0.2468200 0.2473185 
0.2476938 0.2478299 0.2477194 0.2473791 0.2468947 0.2463772 0.2459097 0.2455376 
0.2452631 0.2450730 0.2449336 0.2448422 0.2447942 0.2447720 0.2447696 0.2447589 
0.2447049 0.2445622 0.2442982 0.2439080 0.2433943 0.2428101 0.2421851 0.2415586 
0.2409557 0.2403743 0.2398135 0.2392806 0.2387622 0.2382452 0.2377389 0.2372370 
0.2367185 0.2361796 0.2356295 0.2350722 0.2345055 0.2339358 0.2333793 0.2328514 
0.2323527 0.2318751 0.2314180 0.2309716 0.2305242 0.2300653 0.2295816 0.2290732 
0.2285366 0.2279674 0.2273737 0.2267547 0.2261085 0.2254464 0.2247731 0.2240904 
0.2234127 0.2227571 0.2221480 0.2216046 0.2211391 0.2207668 0.2204954 0.2203413 
0.2203104 0.2203940 0.2206056 0.2209626 0.2214716 0.2221564 0.2230530 0.2241904 
0.2255983 0.2273068 0.2293211 0.2316895 0.2345198 0.2378478 0.2417402 0.2463064 
0.2515446 0.2574789 0.2641317 0.2714415 0.2793486 0.2878028 0.2967292 0.3059614 
0.3152379 0.3242964 0.3330391 0.3413734 0.3491492 0.3564003 0.3630977 0.3691585 
0.3745775 0.3793654 0.3834988 0.3869315 0.3897459 0.3919816 0.3935876 0.3946496 
0.3952000 0.3952515 0.3948597 0.3940723 0.3929322 0.3914836 0.3898088 0.3879463 
0.3859296 0.3837996 0.3815917 0.3793463 0.3770768 0.3748050 0.3725469 0.3702960 
0.3680609 0.3658401 0.3636185 0.3613915 0.3591681 0.3569503 0.3547365 0.3525446 
0.3503849 0.3482725 0.3462270 0.3442692 0.3424073 0.3406469 0.3390243 0.3375613 
0.3362679 0.3351634 0.3342782 0.3336055 0.3331561 0.3329532 0.3330312 0.3333643 
0.3339534 0.3348285 0.3360270 0.3375178 0.3392959 0.3413576 0.3437133 0.3463342 
0.3491977 0.3523003 0.3556094 0.3590836 0.3627178 0.3664727 0.3703114 0.3741834 
0.3780393 0.3818083 0.3854159 0.3888191 0.3919776 0.3948953 0.3975721 0.4000101 
0.4022511 0.4043320 0.4062815 0.4080951 0.4097961 0.4114056 0.4129263 0.4143487 
0.4156571 0.4168614 0.4179803 0.4190257 0.4199985 0.4208981 0.4217446 0.4225416 
0.4232724 0.4239351 0.4245411 0.4250891 0.4255711 0.4259780 0.4262957 0.4265274 
0.4266872 0.4267746 0.4267818 0.4266916 0.4265189 0.4262778 0.4259756 0.4256260 
0.4252329 0.4248299 0.4244235 0.4240151 0.4235891 0.4231164 0.4225892 0.4219771 
0.4212547 0.4204596 0.4196352 0.4188139 0.4180052 0.4171982 0.4164028 0.4156171 
0.4148031 0.4139415 0.4130100 0.4120127 0.4109572 0.4098415 0.4086632 0.4074557 
0.4062271 0.4049708 0.4036783 0.4023388 0.4009754 0.3995936 0.3981915 0.3967863 
0.3954195 0.3940993 0.3928212 0.3915969 0.3904382 0.3893168 0.3882172 0.3871652 
0.3861622 0.3852102 0.3843107 0.3834834 0.3827582 0.3821477 0.3816718 0.3813609 
0.3812733 0.3814582 0.3819293 0.3827108 0.3838389 0.3853441 0.3872611 0.3895863 
0.3923098 0.3954116 0.3988718 0.4026254 0.4066258 0.4108608 0.4152839 0.4198562 
0.4245286 0.4292457 0.4340193 0.4388345 0.4435974 0.4482274 0.4526411 0.4567154 
0.4603527 0.4634437 0.4658903 0.4676679 0.4688492 0.4695624 0.4699297 0.4700405 
0.4700252 0.4700667 0.4702472 0.4706623 0.4713958 0.4724450 0.4737716 0.4753401 
0.4770963 0.4789426 0.4807763 0.4823714 0.4834461 0.4838792 0.4837231 0.4832492 
0.4827852 0.4824837 0.4824070 0.4825217 0.4827209 0.4829937 0.4832973 0.4836176 
0.4840036 0.4844550 0.4849218 0.4853759 0.4858460 0.4863091 0.4866125 0.4866056 
0.4862292 0.4855295 0.4846101 0.4836791 0.4828956 0.4822361 0.4817039 0.4813194 
0.4809774 0.4806252 0.4803358 0.4800918 0.4799077 0.4797856 0.4797239 0.4797212 
0.4797531 0.4798635 0.4800557 0.4802961 0.4805538 0.4808662 0.4813327 0.4819326 
0.4826629 0.4835428 0.4846030 0.4857846 0.4870593 0.4884703 0.4900272 0.4917080 
0.4935119 0.4954489 0.4974744 0.4996594 0.5019944 0.5044896 0.5071299 0.5098837 
0.5128250 0.5159148 0.5191323 0.5224215 0.5257668 0.5291955 0.5327042 0.5362592 
0.5398526 0.5434723 0.5470959 0.5507441 0.5544133 0.5580917 0.5617694 0.5653795 
0.5688691 0.5722403 0.5755385 0.5786861 0.5816682 0.5845891 0.5873904 0.5900629 
0.5925637 0.5947708 0.5967025 0.5983720 0.5997644 0.6008745 0.6016695 0.6021805 
0.6023577 0.6022856 
358.2094     156.0314     855.3429     263.9865     
Sample3  0.3728233 0.3937539 0.4140862 0.4338885 0.4530463 0.4711476 0.4875680 0.5019222 
0.5148624 0.5271975 0.5387781 0.5492384 0.5590771 0.5688516 0.5780689 0.5862683 
0.5934542 0.5997826 0.6054816 0.6105551 0.6149335 0.6183495 0.6207954 0.6224164 
0.6232387 0.6238780 0.6245387 0.6248372 0.6245641 0.6239066 0.6231105 0.6219625 
0.6201861 0.6180423 0.6157986 0.6133680 0.6105508 0.6075349 0.6046075 0.6015012 
0.5979104 0.5941106 0.5904701 0.5867844 0.5828023 0.5787032 0.5744418 0.5701047 
0.5661759 0.5627595 0.5591940 0.5552666 0.5510777 0.5466783 0.5423166 0.5383221 
0.5344653 0.5304679 0.5264935 0.5227630 0.5196453 0.5180325 0.5180000 0.5187816 
0.5202875 0.5224475 0.5252991 0.5288780 0.5328736 0.5366886 0.5402166 0.5435753 
0.5464710 0.5488436 0.5508991 0.5525695 0.5538490 0.5550960 0.5563778 0.5576791 
0.5591885 0.5610573 0.5631000 0.5654014 0.5681079 0.5710176 0.5740858 0.5773507 
